StopID;DIVA;StopText;Municipality;MunicipalityID;Latitude;Longitude
2339;60200707;Korbgasse;Wien;49000001;48.1368196;16.275335
2340;60201629;Steinergasse;Wien;49000001;48.1422627;16.2888905
2341;60200667;Hoefftgasse;Wien;49000001;48.155017;16.4719941
2342;60201629;Steinergasse;Wien;49000001;48.1422148;16.2888726
2343;60200334;Floridsdorf S U;Wien;49000001;48.2572065;16.400596
2344;60201127;Rudolf-Waisenhorn-Gasse;Wien;49000001;48.142976;16.2616087
2345;60200334;Floridsdorf S U;Wien;49000001;48.2572962;16.4007038
2346;60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;48.1359383;16.2663698
2347;60201105;Rodaun;Wien;49000001;48.1342237;16.2613931
2348;60200084;Arsenal;Wien;49000001;48.1835409;16.3843186
2349;60200658;Arsenalsteg;Wien;49000001;48.1804562;16.3885856
2350;60200658;Arsenalsteg;Wien;49000001;48.1806778;16.3885227
2351;60200638;Kaiserebersdorfer Friedhof;Wien;49000001;48.1577497;16.4532104
2352;60200991;Pantucekgasse;Wien;49000001;48.1602365;16.457136
2353;60200466;Dreherstraße;Wien;49000001;48.156695;16.4737189
2354;60200469;Halterlacken;Wien;49000001;48.1600747;16.4613761
2355;60200902;Mühlsangergasse;Wien;49000001;48.1600328;16.4655173
2356;60200639;Kaiserebersdorf, Zinnergasse;Wien;49000001;48.1600507;16.4696585
2357;60201472;Wildholzgasse;Wien;49000001;48.15585;16.4515485
2358;60201334;Kaiserebersdorf, Sängergasse;Wien;49000001;48.1528536;16.469425
2359;60200334;Floridsdorf S U;Wien;49000001;48.2571527;16.3996708
2360;60200907;Kaiserebersdorf, Münnichplatz;Wien;49000001;48.1586186;16.4737998
2361;60200535;Hoefftgasse;Wien;49000001;48.1560058;16.4682032
2362;60201418;Valiergasse;Wien;49000001;48.1571444;16.4691644
2363;60200639;Kaiserebersdorf, Zinnergasse;Wien;49000001;48.1601766;16.4697933
2364;60200902;Mühlsangergasse;Wien;49000001;48.1599069;16.4655263
2365;60200469;Halterlacken;Wien;49000001;48.1601766;16.4613311
2366;60200991;Pantucekgasse;Wien;49000001;48.1599728;16.4575672
2367;60200638;Kaiserebersdorfer Friedhof;Wien;49000001;48.1577736;16.4529948
2368;60201472;Widholzgasse;Wien;49000001;48.155904;16.4514227
2369;;Freytaggasse;;;;
2370;60200551;Hoßplatz;Wien;49000001;48.2549756;16.4078544
2371;60200369;Fultonstraße;Wien;49000001;48.2531872;16.4145289
2372;60200021;Carminweg;Wien;49000001;48.2531453;16.4207632
2373;60200607;Josef-Baumann-Gasse;Wien;49000001;48.2514107;16.4296386
2374;60201141;Saikogasse;Wien;49000001;48.2505912;16.4359537
2375;60200633;Kagraner Platz U;Wien;49000001;48.2500589;16.4429157
2376;60201141;Saikogasse;Wien;49000001;48.2507168;16.4359807
2377;60200607;Josef-Baumann-Gasse;Wien;49000001;48.251303;16.4308333
2378;60200021;Carminweg;Wien;49000001;48.2531752;16.4213561
2379;60200369;Fultonstraße;Wien;49000001;48.2532949;16.4145738
2380;60200551;Hoßplatz;Wien;49000001;48.2550234;16.4078634
2381;;Freytaggasse;;;;
2382;60201704;Pasettistraße;Wien;49000001;48.2377171;16.3816596
2383;60200169;Brigittagasse;Wien;49000001;48.2334928;16.3748054
2384;;Rauscherstraße;;;;
2385;60201449;Wasnergasse;Wien;49000001;48.2294896;16.3771231
2386;60200654;Karl-Meißl-Straße;Wien;49000001;48.2283646;16.3736466
2387;60200380;Gaußplatz;Wien;49000001;48.2263;16.3704396
2388;60200961;Obere Augartenstraße;Wien;49000001;48.2223321;16.3748683
2389;60200824;Leopoldsgasse;Wien;49000001;48.2204288;16.3760181
2390;60201365;Tandelmarktgasse;Wien;49000001;48.2169932;16.377716
2391;60200659;Karmeliterplatz;Wien;49000001;48.2156944;16.3798629
2392;60200407;Glockengasse;Wien;49000001;48.2177534;16.3819201
2393;60201042;Praterstraße;Wien;49000001;48.2162211;16.3867171
2394;60201385;Traisengasse S;Wien;49000001;48.2345519;16.3850372
2395;60200916;Nestroyplatz U;Wien;49000001;48.2148204;16.3842108
2396;60200659;Karmeliterplatz;Wien;49000001;48.2163229;16.380339
2397;60201365;Tandelmarktgasse;Wien;49000001;48.2169992;16.3776171
2398;60200824;Leopoldsgasse;Wien;49000001;48.2201236;16.3762786
2399;60200961;Obere Augartenstraße;Wien;49000001;48.2224937;16.3758025
2400;60200654;Karl-Meißl-Straße;Wien;49000001;48.2284603;16.3736017
2401;60201449;Wasnergasse;Wien;49000001;48.2295734;16.3770422
2402;60200169;Brigittagasse;Wien;49000001;48.233044;16.3746976
2403;60200473;Hardeggasse U;Wien;49000001;48.2213446;16.4589506
2404;60201278;Donauspital U;Wien;49000001;48.2193994;16.4646998
2405;60200778;Kapellenweg;Wien;49000001;48.2187111;16.4698112
2406;60201631;Oberdorfstraße;Wien;49000001;48.2177654;16.480088
2407;;Zschokkegasse;;;;
2408;60201278;Donauspital;Wien;49000001;48.2199979;16.4643135
2409;60200427;Am Bahnhof;Wien;49000001;48.2237924;16.4508388
2410;;Langobardenstraße;;;;
2411;60200473;Hardeggasse U;Wien;49000001;48.2213805;16.4590045
2412;60201655;Emil-Behring-Weg;Wien;49000001;48.1615368;16.2956189
2413;60200046;Am Rosenhügel;Wien;49000001;48.1622199;16.2911273
2414;60200046;Am Rosenhügel;Wien;49000001;48.1618244;16.2909926
2415;60201661;Am Rosenhügel;Wien;49000001;48.1622858;16.2918819
2418;60201583;Ernst-Happel-Stadion;Wien;49000001;48.2087923;16.4192361
2420;60201894;Stadion U;Wien;49000001;48.211157;16.4218681
2422;60201894;Stadion U;Wien;49000001;48.2110253;16.4213112
2424;60201583;Ernst-Happel-Stadion;Wien;49000001;48.2088103;16.4192002
2425;60201655;Emil-Behring-Weg;Wien;49000001;48.1615128;16.2957626
2426;60201278;Donauspital;Wien;49000001;48.219974;16.4644034
2427;;Zschokkegasse;;;;
2428;;Leberstraße - St.Marx;;;;
2429;60201039;Praterbrücke;Wien;49000001;48.2046974;16.4324054
2430;60201568;Klaschkaweg;Wien;49000001;48.1994645;16.4143313
2431;60201568;Klaschkaweg;Wien;49000001;48.1994166;16.4144391
2432;60200352;Stammersdorf, Freiheitsplatz;Wien;49000001;48.3011052;16.416092
2433;60201624;Josef-Flandorfer-Straße;Wien;49000001;48.2986192;16.415571
2434;60201628;Dattlergasse;Wien;49000001;48.295912;16.4142864
2435;60201623;Kummergasse;Wien;49000001;48.2940952;16.4132443
2436;60201622;Gschweidlgasse;Wien;49000001;48.2897799;16.410747
2437;60201621;Toni-Fritsch-Weg;Wien;49000001;48.284998;16.4093816
2438;60201621;Toni-Fritsch-Weg;Wien;49000001;48.2849442;16.4094894
2439;60201622;Gschweidlgasse;Wien;49000001;48.2894213;16.4108189
2440;60201623;Kummergasse;Wien;49000001;48.2943581;16.413397
2441;60201628;Dattlergasse;Wien;49000001;48.2959598;16.4143133
2442;60201624;Josef-Flandorfer-Straße;Wien;49000001;48.2989539;16.4157776
2443;60200388;Brünner Straße / Hanreitergasse;Wien;49000001;48.2842927;16.4126245
2444;60200431;Großjedlersdorf;Wien;49000001;48.277089;16.4079083
2445;60201627;Jedlersdorfer Platz;Wien;49000001;48.2813097;16.4084204
2448;60200388;Brünner Straße / Hanreitergasse;Wien;49000001;48.2841851;16.4125526
2449;;Praterbrücke;;;;
2450;60200681;Jungbauerweg;Wien;49000001;48.1553886;16.3450891
2451;60200960;Grohnergasse;Wien;49000001;48.1569167;16.3432476
2452;60201679;Hervicusgasse;Wien;49000001;48.1677382;16.304656
2453;60201679;Hervicusgasse;Wien;49000001;48.1677023;16.3047907
2454;60201523;Zentralfriedhof 4.Tor;Wien;49000001;48.1517988;16.4535966
2455;60201523;Zentralfriedhof 4.Tor;Wien;49000001;48.151613;16.4528421
2456;60201699;Leberweg;Wien;49000001;48.1505102;16.4559862
2457;60201699;Leberweg;Wien;49000001;48.1506121;16.456076
2458;60201729;Mantlergasse;Wien;49000001;48.1915662;16.2815782
2459;60201693;Allerheiligenplatz;Wien;49000001;48.2376453;16.3862859
2460;60201122;Obachgasse;Wien;49000001;48.2625531;16.4650142
2461;60201585;Lichtblaustraße;Wien;49000001;48.2678693;16.4654814
2462;60200133;Bettelheimstraße;Wien;49000001;48.2796597;16.4918649
2463;60201307;Stallarngasse;Wien;49000001;48.2827265;16.4878494
2464;60201357;Bhf. Sußenbrunn S;Wien;49000001;48.2851535;16.4844089
2465;60201307;Stallarngasse;Wien;49000001;48.2826846;16.4877506
2466;60200133;Bettelheimstraße;Wien;49000001;48.2793369;16.4921434
2467;60201585;Lichtblaustraße;Wien;49000001;48.2684194;16.4654993
2468;60201122;Obachgasse;Wien;49000001;48.2626069;16.4647986
2469;60200155;Brachlessing-Mühle;Wien;49000001;48.2623976;16.4540727
2470;60200955;Lieblgasse;Wien;49000001;48.2581574;16.4619869
2471;60200155;Maculangasse / Wagramer Straße;Wien;49000001;48.2624156;16.4540368
2472;60201672;Franz-Eduard-Matras-Gasse;Wien;49000001;48.2566503;16.4509197
2473;60201673;Theodor-Kramer-Straße;Wien;49000001;48.2557352;16.4538841
2474;60201674;Hochmuthgasse;Wien;49000001;48.2549277;16.4564623
2475;60201674;Hochmuthgasse;Wien;49000001;48.2550115;16.4565252
2476;60201673;Theodor-Kramer-Straße;Wien;49000001;48.2556694;16.4543422
2477;60201672;Franz-Eduard-Matras-Gasse;Wien;49000001;48.2565546;16.4514407
2478;60201675;Schillingstraße;Wien;49000001;48.2606334;16.471024
2479;60201754;Rudolf-Hausner-Gasse;Wien;49000001;48.265585;16.4735752
2480;;Erzherzog-Karl-Straße S;;;;
2481;60200387;Genochplatz;Wien;49000001;48.2291964;16.456058
2482;60201435;Miriam-Makeba-Gasse;Wien;49000001;48.2316379;16.4580613
2483;60201360;Hirschstetten, Süßenbrunner Straße;Wien;49000001;48.2362632;16.4626427
2484;60201595;Süßenbrunner Straße / Oberfeldgasse;Wien;49000001;48.2431974;16.4690297
2485;60201596;Jakob-Bindel-Platz;Wien;49000001;48.2466851;16.4725421
2486;60201597;Korianderweg;Wien;49000001;48.2489403;16.4748059
2487;60201597;Korianderweg;Wien;49000001;48.249036;16.4751832
2488;60201596;Jakob-Bindel-Platz;Wien;49000001;48.2464876;16.4721199
2489;60201595;Süßenbrunner Straße / Oberfeldgasse;Wien;49000001;48.2432692;16.468868
2490;60201360;Hirschstetten, Süßenbrunner Straße;Wien;49000001;48.236311;16.4625259
2491;60201435;Miriam-Makeba-Gasse;Wien;49000001;48.2316678;16.4579445
2492;60200387;Genochplatz;Wien;49000001;48.2293759;16.4559412
2493;60201675;Schillingstraße;Wien;49000001;48.2606693;16.4708623
2494;60200569;Höchstädtplatz;Wien;49000001;48.2398471;16.3764314
2495;60201666;Lorenz-Müller-Gasse;Wien;49000001;48.2421205;16.3736376
2496;60201666;Lorenz-Müller-Gasse;Wien;49000001;48.2420368;16.3737184
2497;60200569;Höchstädtplatz;Wien;49000001;48.2391949;16.3765481
2498;60201062;Spittelau S U;Wien;49000001;48.2361854;16.3566325
2499;60201062;Spittelau S U;Wien;49000001;48.233068;16.3563091
2500;60201091;Rennweg S;Wien;49000001;48.1950394;16.3866093
2501;60200346;Klinik Landstraße;Wien;49000001;48.1965784;16.3908314
2502;60200292;Eslarngasse;Wien;49000001;48.1967161;16.3955026
2503;60200283;Wällischgasse;Wien;49000001;48.1957041;16.4073514
2504;60200821;Ludwig-Koeßler-Platz;Wien;49000001;48.1959257;16.4094175
2505;60200821;Ludwig-Koeßler-Platz;Wien;49000001;48.1955185;16.409148
2507;60201199;Würtzlerstraße;Wien;49000001;48.1943807;16.4090672
2508;60201769;Nottendorfer Gasse;Wien;49000001;48.1920393;16.4124358
2509;60200289;Erdberg;Wien;49000001;48.1907757;16.4146277
2510;60200881;Modecenterstraße;Wien;49000001;48.1882604;16.4186881
2511;60200652;Kappgasse;Wien;49000001;48.1862181;16.4227575
2512;60201073;Ravelinstraße;Wien;49000001;48.1733278;16.4271413
2513;60201073;Ravelinstraße;Wien;49000001;48.1733817;16.427294
2514;60200652;Kappgasse;Wien;49000001;48.1863319;16.4227754
2515;60200881;Modecenterstraße;Wien;49000001;48.188494;16.4186791
2516;60200289;Erdberg;Wien;49000001;48.1908236;16.4146906
2517;60201769;Nottendorfer Gasse;Wien;49000001;48.1917938;16.4131455
2518;60201579;Guglgasse;Wien;49000001;48.1851281;16.428336
2519;60201579;Guglgasse;Wien;49000001;48.1852239;16.4282821
2520;60201652;Wachthausgasse;Wien;49000001;48.1763231;16.4258836
2523;60200283;Wällischgasse;Wien;49000001;48.1955364;16.4077466
2524;60200653;Kardinal-Nagl-Platz;Wien;49000001;48.1979616;16.4013955
2525;60200075;Apostelgasse;Wien;49000001;48.2004105;16.3982964
2526;60200993;Kundmanngasse;Wien;49000001;48.2025899;16.3938048
2527;;Rochusgasse;;;;
2528;60200993;Kundmanngasse;Wien;49000001;48.2025061;16.3938766
2531;60201652;Wachthausgasse;Wien;49000001;48.176341;16.4259914
2532;;Jägerstraße U;;;;
2533;;Pappenheimgasse;;;;
2534;60201470;Wexstraße;Wien;49000001;48.2362153;16.365427
2535;60201867;Aspernallee, Schule;Wien;49000001;48.1968299;16.4440476
2536;60201039;Wehlistraße;Wien;49000001;48.2035359;16.4338966
2537;60201867;Aspernallee, Schule;Wien;49000001;48.1968658;16.4439218
2538;60201810;Süßenbrunner Straße / Breitenleer Straße;Wien;49000001;48.251004;16.4769528
2539;60201786;Gewerbepark Stadlau;Wien;49000001;48.2454826;16.4631278
2540;60201701;Hilde-Hannak-Gasse;Wien;49000001;48.2439093;16.461394
2541;60201786;Gewerbepark Stadlau;Wien;49000001;48.245692;16.4631457
2542;60201716;Niedermoserstraße;Wien;49000001;48.2647658;16.4594716
2543;;Lichtblaustraße;;;;
2544;60201716;Niedermoserstraße;Wien;49000001;48.2650349;16.4593459
2545;60201499;Alterlaa U;Wien;49000001;48.1503184;16.3171156
2546;60201388;Traviatagasse;Wien;49000001;48.1441569;16.3409838
2547;60200700;Inzersdorf, Slamastraße;Wien;49000001;48.1389238;16.341451
2548;60201098;Richard-Strauss-Straße;Wien;49000001;48.1377968;16.3381362
2549;60200741;Lamezanstraße;Wien;49000001;48.1406862;16.3371121
2550;60200005;Adamovichgasse;Wien;49000001;48.1427782;16.3389357
2551;60200365;Frödenplatz;Wien;49000001;48.1554185;16.3610612
2552;60201122;Obachgasse;Wien;49000001;48.2615424;16.4641518
2553;60201721;Grundäckergasse;Wien;49000001;48.1394993;16.3924214
2554;60201721;Grundäckergasse;Wien;49000001;48.1395412;16.3924573
2555;60200627;Kagran U;Wien;49000001;48.2435922;16.4332318
2556;60201735;Prandaugasse;Wien;49000001;48.246703;16.4302584
2557;;Arakawastraße;;;;
2558;60200607;Josef-Baumann-Gasse;Wien;49000001;48.2508963;16.4302854
2559;60201737;Veterinärmedizinische Universität;Wien;49000001;48.2537674;16.4316508
2560;60201738;Vorwärtsplatz;Wien;49000001;48.2581156;16.434723
2561;60200232;Zehdengasse;Wien;49000001;48.2593297;16.4371126
2562;60201738;Vorwärtsplatz;Wien;49000001;48.2581574;16.4346063
2563;60201737;Veterinärmedizinische Universität;Wien;49000001;48.2538033;16.4314981
2564;60200607;Josef-Baumann-Gasse;Wien;49000001;48.251626;16.4303213
2565;;Arakawastraße;;;;
2566;60201735;Prandaugasse;Wien;49000001;48.2466851;16.4300338
2567;60201262;Bhf. Meidling S U, Eichenstraße;Wien;49000001;48.1747416;16.3332853
2568;60201199;Schlachthausgasse;Wien;49000001;48.1941172;16.4073693
2569;60201740;Martin-Luther-King-Park;Wien;49000001;48.1756162;16.3518175
2570;60201740;Martin-Luther-King-Park;Wien;49000001;48.1755383;16.3518624
2571;60201742;Heizwerkstraße;Wien;49000001;48.1384382;16.364376
2572;60201741;Südrandstraße, Heizwerkstraße;Wien;49000001;48.1423047;16.3670529
2573;60201741;Südrandstraße, Heizwerkstraße;Wien;49000001;48.1422148;16.3669811
2574;60201742;Heizwerkstraße;Wien;49000001;48.1385941;16.3644299
2575;60201756;Simmering S U, Kaiserebersdorfer Straße;Wien;49000001;48.169254;16.421958
2576;60201756;Simmering S U, Kaiserebersdorfer Straße;Wien;49000001;48.1691641;16.4220298
2577;60201745;Johannes-von-Gott-Platz;Wien;49000001;48.2158919;16.3825399
2578;60201755;Antonsplatz;Wien;49000001;48.1702545;16.3785065
2579;60201095;Reumannplatz U;Wien;49000001;48.1731361;16.3774734
2580;60201754;Rudolf-Hausner-Gasse;Wien;49000001;48.2655611;16.473683
2581;60201676;Hermann-Gebauer-Straße;Wien;49000001;48.2671756;16.4745274
2582;60201701;Hilde-Hannak-Gasse;Wien;49000001;48.2439153;16.4612233
2583;60201676;Hermann-Gebauer-Straße;Wien;49000001;48.2671756;16.4744016
2584;60201757;Gottschalkgasse;Wien;49000001;48.1749033;16.414466
2585;;Simmering S U, Simmeringer Platz;;;;
2586;60200425;Grillgasse;Wien;49000001;48.1739089;16.4158764
2587;60200814;Lorystraße;Wien;49000001;48.1717103;16.4145918
2588;60201260;Simmering S U;Wien;49000001;48.169901;16.42035
2590;60200778;Langobardenstraße, Kapellenweg;Wien;49000001;48.2188368;16.4698561
2591;60201630;Trondheimgasse;Wien;49000001;48.217909;16.4768271
2592;60201631;Oberdorfstraße;Wien;49000001;48.2174362;16.4803305
2593;60201630;Trondheimgasse;Wien;49000001;48.2178552;16.4775817
2594;60200778;Langobardenstraße, Kapellenweg;Wien;49000001;48.2187829;16.4707275
2595;60201631;Oberdorfstraße;Wien;49000001;48.21749;16.4803485
2596;60201031;Polgarstraße;Wien;49000001;48.2310634;16.4499495
2597;60200907;Kaiserebersdorf, Münnichplatz;Wien;49000001;48.1586485;16.4739615
2598;60201760;Dr.-Hertha-Firnberg-Straße;Wien;49000001;48.1665759;16.3463378
2599;60201761;Wienerberg City;Wien;49000001;48.167858;16.3447478
2600;60201749;Gasometer U;Wien;49000001;48.1854755;16.4175023
2601;60201031;Polgarstraße;Wien;49000001;48.2310095;16.4498956
2602;60200951;Dückegasse;Wien;49000001;48.2475225;16.4277072
2603;60201770;Franzsosengraben;Wien;49000001;48.1878771;16.4138103
2604;60201770;Franzosengraben;Wien;49000001;48.1877873;16.4140259
2605;;OE3 Haus;;;;
2606;60200425;Enkplatz U;Wien;49000001;48.1759217;16.4148254
2607;60201571;Clemens-Holzmeister-Straße;Wien;49000001;48.1691521;16.3476493
2608;60200117;Belgradplatz;Wien;49000001;48.1739988;16.3614475
2609;60201850;Altmannsdorfer Straße;Wien;49000001;48.1644069;16.3154897
2610;60200657;Karlsplatz / Lothringerstraße;Wien;49000001;48.200638;16.3695772
2611;60200657;Karlsplatz U;Wien;49000001;48.2005602;16.3674662
2612;60201775;Halban-Kurz-Straße;Wien;49000001;48.1332045;16.3627321
2613;60201775;Halban-Kurz-Straße;Wien;49000001;48.1331925;16.3628129
2614;60201248;Siemensstraße S;Wien;49000001;48.2713194;16.4211675
2615;60200441;Eßling, Stadtgrenze;Wien;49000001;48.2081159;16.5406434
2616;60201777;Mühlweg;Wien;49000001;48.2936051;16.3926549
2617;60201777;Mühlweg;Wien;49000001;48.2938501;16.3925831
2618;60200606;Johnstraße U;Wien;49000001;48.1989076;16.3202148
2619;60201148;Viehmarktgasse;Wien;49000001;48.1906919;16.4013776
2620;60201148;Viehmarktgasse;Wien;49000001;48.1907338;16.4013057
2621;60201813;Akademietheater;Wien;49000001;48.2002009;16.3767997
2622;60201813;Akademietheater;Wien;49000001;48.2002548;16.3768805
2623;;Zwerchäckerweg, Breitenleer Straße;;;;
2624;60201700;Zwerchäckerweg;Wien;49000001;48.2493291;16.4667929
2625;60201700;Zwerchäckerweg;Wien;49000001;48.2499631;16.4675834
2626;;Zwerchäckerweg, Breitenleer Straße;;;;
2627;60201781;Undsetgasse;Wien;49000001;48.1522363;16.3673135
2628;60201425;St. Marx S;Wien;49000001;48.1891288;16.3999313
2629;60201787;Absbergbrücke;Wien;49000001;48.1673428;16.3871932
2631;60200701;Konstanziagasse;Wien;49000001;48.2278499;16.4578008
2632;60201296;Stadionbad;Wien;49000001;48.2042184;16.4163794
2633;60201801;Stranitzkygasse;Wien;49000001;48.1761134;16.317996
2634;60200627;Kagran U;Wien;49000001;48.2437657;16.4335912
2635;60201794;Schmerlingplatz, Volkstheater U;Wien;49000001;48.2065533;16.3581057
2636;60200179;Brüßlgasse;Wien;49000001;48.2085529;16.3214095
2637;60200627;Kagran U Ausstiegstelle 26A;Wien;49000001;48.2436461;16.4334564
2638;60200627;Kagran U 26A;Wien;49000001;48.2432632;16.4337349
2639;60201529;Ziegelofengasse;Wien;49000001;48.1928238;16.3606749
2640;60201795;Am Heumarkt;Wien;49000001;48.1986202;16.3767817
2641;60201795;Am Heumarkt;Wien;49000001;48.1986621;16.3768626
2642;;Praterstern (blw);;;;
2643;60201799;Stachegasse;Wien;49000001;48.1619862;16.3117706
2644;60201799;Stachegasse;Wien;49000001;48.1619502;16.3118245
2645;60200300;Fasangasse;Wien;49000001;48.1886497;16.385154
2646;60201555;Tinterstraße;Wien;49000001;48.2001171;16.2796199
2647;60201511;Adalbert-Stifter-Straße, Jägerstraße;Wien;49000001;48.2408103;16.3712481
2648;60201511;Adalbert-Stifter-Straße, Jägerstraße;Wien;49000001;48.2407505;16.3713289
2654;60201854;Zinnergasse, Kaserne;Wien;49000001;48.1673787;16.4753538
2655;60201847;Weinzierlgasse;Wien;49000001;48.1921111;16.2957626
2656;60201846;Phillipsgasse;Wien;49000001;48.1896378;16.3086086
2657;60201846;Phillipsgasse;Wien;49000001;48.1895241;16.3090577
2659;;Praterstern S U;;;;
2660;60201853;Hanuschkrankenhaus;Wien;49000001;48.198728;16.2936247
2661;60201260;Simmering SU;Wien;49000001;48.1694397;16.4197122
2662;;Fröhlichgasse;;;;
2663;60200769;Leopoldau S U;Wien;49000001;48.2782309;16.4515665
2664;60200632;Kagraner Friedhof;Wien;49000001;48.2533965;16.4459789
2665;60200632;Kagraner Friedhof;Wien;49000001;48.2537195;16.4458621
2666;60201862;Anton-Sattler-Gasse;Wien;49000001;48.2543296;16.442745
2667;60201862;Anton-Sattler-Gasse;Wien;49000001;48.2542818;16.442718
2668;60201860;Rennbahnweg U;Wien;49000001;48.2570809;16.4494824
2669;60200785;Tillmanngasse;Wien;49000001;48.2589409;16.4587979
2670;60201386;Voitgasse;Wien;49000001;48.2625531;16.4609179
2671;60200520;Hietzing U;Wien;49000001;48.1882784;16.3038295
2672;60201199;Schlachthausgasse U;Wien;49000001;48.1941711;16.408106
2673;;Katharina-Scheiter-Gasse;;;;
2674;60201349;Südtiroler Platz S U;Wien;49000001;48.1860504;16.3750749
2675;60201871;Pierre-de-Coubertin-Platz;Wien;49000001;48.206242;16.4182569
2676;60201871;Pierre-de-Coubertin-Platz;Wien;49000001;48.2062241;16.4180773
2677;60201583;Ernst-Happel-Stadion (Bedarfshaltestelle);Wien;49000001;48.2088582;16.4188947
2678;;Stadion U;;;;
2679;60201418;Valiergasse;Wien;49000001;48.1572163;16.46885
2680;60201418;Valiergasse;Wien;49000001;48.1572523;16.4687512
2681;60200743;Landstraße S U;Wien;49000001;48.2059367;16.3855672
2682;;Volkstheater;;;;
2683;60201876;Volkertplatz;Wien;49000001;48.222751;16.3856121
2684;;Rathaus;;;;
2685;60201891;Taborstraße U;Wien;49000001;48.2192857;16.3804648
2686;60200494;Heinestraße;Wien;49000001;48.2217994;16.3821806
2687;60201875;Kleine Stadtgutgasse;Wien;49000001;48.2195789;16.3889988
2689;60200274;Elderschplatz;Wien;49000001;48.2181065;16.4119418
2690;60201893;Krieau U;Wien;49000001;48.2150838;16.4136396
2691;60200274;Elderschplatz;Wien;49000001;48.2176995;16.4127772
2692;60201301;Praterkai S;Wien;49000001;48.1998776;16.4410741
2693;60201896;Schipanygasse;Wien;49000001;48.2014942;16.4370048
2694;60201896;Schipanygasse;Wien;49000001;48.2014404;16.4369149
2695;;Praterkai S;;;;
2696;60200934;Neustifter Friedhof 3. Tor;Wien;49000001;48.2468226;16.2984756
2697;60201894;Stadion U;Wien;49000001;48.2108517;16.421437
2698;60201893;Krieau U;Wien;49000001;48.2155567;16.4131365
2699;60201301;Praterkai S;Wien;49000001;48.1997639;16.4408585
2700;;Krieau U;;;;
2701;60200633;Kagraner Platz;Wien;49000001;48.249999;16.4431672
2702;;Sturgasse;;;;
2703;60200487;Hausfeldstraße U;Wien;49000001;48.2333372;16.4864211
2704;60201040;Praterstern S U;Wien;49000001;48.2200518;16.3932478
2705;60201897;Leopold-Moses-Gasse;Wien;49000001;48.2233495;16.3951972
2706;60201898;Harkortstraße;Wien;49000001;48.2221585;16.398997
2708;60201901;Erlafstraße;Wien;49000001;48.2204707;16.4023837
2709;60201892;Messe Prater >;Wien;49000001;48.2182143;16.4035156
2710;;Messe Prater U;;;;
2711;60200274;Elderschplatz;Wien;49000001;48.2173883;16.4105314
2712;;Krieau U;;;;
2713;;Kafkastraße;;;;
2714;60201892;Messe Prater U;Wien;49000001;48.2175918;16.4038569
2715;60201905;Molkereistraße;Wien;49000001;48.2182502;16.401171
2716;60201906;Max-Winter-Platz;Wien;49000001;48.2209376;16.4004703
2718;60201898;Harkortstraße;Wien;49000001;48.2222064;16.3990869
2719;60201897;Leopold-Moses-Gasse;Wien;49000001;48.2229605;16.3959877
2720;60201320;Stephansplatz U;Wien;49000001;48.2081338;16.3717242
2721;;Michaelerplatz;;;;
2722;60200052;Fünfhausgasse;Wien;49000001;48.189039;16.3352975
2723;60200052;Fünfhausgasse;Wien;49000001;48.188991;16.3353604
2724;;Südbahnhof, Ostbahn;;;;
2725;;Südbahnhof, Ostbahn;;;;
2726;60200270;Luzegasse;Wien;49000001;48.1591399;16.450758
2727;60200167;Roschegasse;Wien;49000001;48.1542499;16.4505693
2728;;Altes Landgut;;;;
2729;60201299;Stadlau S U;Wien;49000001;48.2189864;16.4486739
2730;60200317;Billgasse;Wien;49000001;48.2246542;16.4833578
2731;60200318;Löschniggasse;Wien;49000001;48.2227929;16.4806
2732;60200880;Mittleres Hausfeld;Wien;49000001;48.2271737;16.4843999
2733;60200317;Billgasse;Wien;49000001;48.2241575;16.4833219
2734;60200880;Mittleres Hausfeld;Wien;49000001;48.2270959;16.4846334
2735;60201649;Kornblumenweg;Wien;49000001;48.2302735;16.4860079
2736;60200487;Hausfeldstraße U;Wien;49000001;48.2336663;16.4872835
2737;60200039;Am Heidjöchl;Wien;49000001;48.2371666;16.4878225
2738;60200318;Löschniggasse;Wien;49000001;48.2227331;16.4804563
2739;60200530;Hirschstetten Ort;Wien;49000001;48.2343245;16.4665863
2740;60200167;Roschegasse;Wien;49000001;48.1542979;16.4504166
2741;60201422;Unter St. Veit, Verbindungsbahn;Wien;49000001;48.1874818;16.2850008
2743;60200703;Dirmhirngasse;Wien;49000001;48.1357525;16.2824137
2744;60200709;Jakov-Lind-Straße;Wien;49000001;48.224337;16.3960775
2745;60200709;Jakov-Lind-Straße;Wien;49000001;48.2244148;16.3965087
2746;60200523;Hillerstraße;Wien;49000001;48.2208239;16.4073693
2747;60200974;Sturgasse;Wien;49000001;48.2164725;16.4142145
2748;60201299;Stadlau S U;Wien;49000001;48.2191899;16.4488086
2749;60200133;Bettelheimstraße;Wien;49000001;48.2788049;16.4927632
2750;60201296;Stadionbad;Wien;49000001;48.2045657;16.416613
2751;60200875;Fabergasse;Wien;49000001;48.1366817;16.2770687
2752;60200332;Florian-Hedorfer-Straße;Wien;49000001;48.165785;16.4308513
2754;60200961;Obere Augartenstraße;Wien;49000001;48.2225835;16.3759912
2755;60200170;Brigittaplatz;Wien;49000001;48.2325175;16.3705025
2756;;Mooslackengasse;;;;
